asset,time,AdrActCnt,BlkSizeMeanByte,CapMrktCurUSD,CapRealUSD,FlowInExNtv,FlowInExNtv-status,FlowInExNtv-status-time,FlowOutExNtv,FlowOutExNtv-status,FlowOutExNtv-status-time,TxTfrValAdjNtv,NVT,MVRV,ExchNetFlow
doge,2025-05-11 00:00:00+00:00,68345,17485.91099855282,34576269978.94368,23927367600.27429,,,,,,,1137562403.6894317,30.395053376239588,1.4450511463094386,
doge,2025-05-12 00:00:00+00:00,74763,17169.59477124183,34592299506.03113,23914640899.22851,,,,,,,1722124422.2736971,20.086992007441246,1.4464904428963046,
doge,2025-05-13 00:00:00+00:00,469632,83775.51477104874,35932622314.69789,23954887255.914642,,,,,,,1291511916.9188244,27.82213763882472,1.5000121658191423,
doge,2025-05-14 00:00:00+00:00,674632,108238.7498187092,34693481852.13628,23950090706.988884,,,,,,,901713296.7429338,38.47506960078345,1.4485741317886682,
doge,2025-05-15 00:00:00+00:00,79812,24171.230094959825,32560709915.0721,23954164834.985226,,,,,,,1375582111.860447,23.67049530110158,1.3592922207630864,
doge,2025-05-16 00:00:00+00:00,75495,21209.55202312139,33175834431.381016,23962523735.0455,,,,,,,957707497.2707386,34.64088411746284,1.3844883284501843,
doge,2025-05-17 00:00:00+00:00,64559,12809.815033161383,32051422070.02977,23958650076.48369,,,,,,,551690797.2356807,58.09671328691295,1.337780800158246,
doge,2025-05-18 00:00:00+00:00,59241,13887.331845238095,34473290413.20508,23985876518.206356,,,,,,,707014958.147103,48.75892654881072,1.4372328810680863,
doge,2025-05-19 00:00:00+00:00,61637,28060.31930333817,33474676080.776485,23987591286.803783,,,,,,,1109262076.090772,30.177427681244573,1.3954996848387942,
doge,2025-05-20 00:00:00+00:00,61279,15832.47973950796,33814577872.171024,23988834923.710777,,,,,,,1674765506.5829513,20.19063429432781,1.4095965051953563,
doge,2025-05-21 00:00:00+00:00,62994,16045.442166910689,35074270069.11229,24023491211.634247,,,,,,,1668788959.278576,21.017798490394515,1.4599988719427384,
doge,2025-05-22 00:00:00+00:00,66915,14443.917948717948,36511587039.37848,24070863951.62736,,,,,,,1304812281.1446931,27.982252747764903,1.5168374144256687,
doge,2025-05-23 00:00:00+00:00,65379,14772.420664206642,33703617471.89244,24051071683.667976,,,,,,,1129427807.8715844,29.84132074400326,1.401335371462016,
doge,2025-05-24 00:00:00+00:00,57549,19317.453420669575,33647863324.13548,24064830666.75962,,,,,,,511423848.011616,65.79251916967947,1.398217331760109,
doge,2025-05-25 00:00:00+00:00,57545,11932.329142011835,33529836857.837605,24068794831.836903,,,,,,,487612936.68866086,68.76322249679419,1.3930833301834518,
doge,2025-05-26 00:00:00+00:00,68969,29425.557195571957,33729748121.36121,24066655561.275726,,,,,,,966250791.8422166,34.90786078120916,1.4015137265534232,
doge,2025-05-27 00:00:00+00:00,59552,17052.22303741746,33776403872.46089,24074989494.27431,,,,,,,754198185.6931406,44.78452018738141,1.4029665051564755,
doge,2025-05-28 00:00:00+00:00,58492,23760.232352941177,33004930995.61445,24072063922.142555,,,,,,,641148088.9568375,51.477859115690755,1.3710885407401667,
doge,2025-05-29 00:00:00+00:00,62003,23777.256617647057,32228482906.293575,24063645858.605515,,,,,,,780062975.5337098,41.31523212500021,1.339301745698198,
doge,2025-05-30 00:00:00+00:00,58347,17763.780832095097,28872309416.078125,24010638831.810757,,,,,,,1105498876.4380295,26.116995712475163,1.2024798514659398,
doge,2025-05-31 00:00:00+00:00,59204,20039.40423976608,28832597619.680546,23991927244.171257,,,,,,,1054105616.228878,27.352664833369147,1.2017624647759513,
doge,2025-06-01 00:00:00+00:00,55220,13769.991169977924,28996794290.254574,23991782863.421345,,,,,,,466859887.83825856,62.110271294715254,1.2086135680422496,
doge,2025-06-02 00:00:00+00:00,59580,12322.59140568099,29217636301.68028,23987535429.091564,,,,,,,686775126.7758266,42.543236006299544,1.2180341072574619,
doge,2025-06-03 00:00:00+00:00,56492,16164.467008797652,28903279897.92344,23975394171.1688,,,,,,,604942172.8102486,47.778583139035824,1.205539299649162,
doge,2025-06-04 00:00:00+00:00,58011,12376.105457227139,28152624536.436928,23979789730.25942,,,,,,,883250467.2172488,31.873885813085412,1.1740146537194998,
doge,2025-06-05 00:00:00+00:00,58349,13187.870802919708,25692560792.41584,23832021182.761135,,,,,,,1328455924.3894184,19.340168025690872,1.0780688971106036,
doge,2025-06-06 00:00:00+00:00,56812,15749.032991202346,26806295944.289368,23733617551.944027,,,,,,,1551535765.9206474,17.27726587622883,1.129465235782973,
