asset,time,AdrActCnt,BlkSizeMeanByte,CapMrktCurUSD,CapRealUSD,FlowInExNtv,FlowInExNtv-status,FlowInExNtv-status-time,FlowOutExNtv,FlowOutExNtv-status,FlowOutExNtv-status-time,TxTfrValAdjNtv,NVT,MVRV,ExchNetFlow
neo,2025-04-19 00:00:00+00:00,26,703.6929641570264,561620187.938578,3071533130.995657,,,,,,,23411,23989.585576804835,0.18284685985351076,
neo,2025-04-20 00:00:00+00:00,25,711.6130975514964,557587162.163315,3071973817.6721187,,,,,,,18359,30371.325353413315,0.18150778465483264,
neo,2025-04-21 00:00:00+00:00,30,703.3536842105264,551686360.603382,3071558395.6064425,,,,,,,9687,56951.20889887292,0.1796112232124625,
neo,2025-04-22 00:00:00+00:00,39,707.7686439061606,585914479.762606,3073942394.857025,,,,,,,7525,77862.38933722339,0.19060685091005358,
neo,2025-04-23 00:00:00+00:00,41,703.782208588957,605625810.809216,3075387806.8484454,,,,,,,23527,25741.735487279126,0.1969266475793962,
neo,2025-04-24 00:00:00+00:00,40,705.0778075891145,625814255.699476,3075854812.1895595,,,,,,,27246,22969.032360694266,0.20346027166802053,
neo,2025-04-25 00:00:00+00:00,51,707.7849790316432,647881197.150807,3078397854.741676,,,,,,,20103,32228.08521866423,0.2104605147618822,
neo,2025-04-26 00:00:00+00:00,34,698.4032811903853,643735781.031294,3078312534.138381,,,,,,,13087,49188.94941784167,0.2091196959023121,
neo,2025-04-27 00:00:00+00:00,31,713.0780487804878,620266881.087094,3077768513.6061563,,,,,,,24447,25371.901709293328,0.20153136220122686,
neo,2025-04-28 00:00:00+00:00,30,703.0754573170732,629825521.837189,3077212659.4163146,,,,,,,79559,7916.458500448585,0.20467403184174285,
neo,2025-04-29 00:00:00+00:00,41,707.7395260663507,608816326.700372,3075772963.3609033,,,,,,,91348,6664.801929986119,0.19793929329397483,
neo,2025-04-30 00:00:00+00:00,34,715.6204268292682,604664454.7762,3075468565.4248867,,,,,,,18409,32846.13258602857,0.19660888801595133,
neo,2025-05-01 00:00:00+00:00,32,703.4060768201796,621724766.127452,3076662617.865768,,,,,,,2002,310551.8312324935,0.20207765470194214,
neo,2025-05-02 00:00:00+00:00,36,709.0319756376094,615237841.18767,3076204631.913546,,,,,,,2719,226273.57160267376,0.1999989970774352,
neo,2025-05-03 00:00:00+00:00,21,706.0478905359179,584992119.895143,3074071816.501373,,,,,,,11305,51746.31754932711,0.19029878116540802,
neo,2025-05-04 00:00:00+00:00,26,705.976167778837,559854442.233495,3072172252.0565014,,,,,,,23306,24021.90175205934,0.18223406641952788,
neo,2025-05-05 00:00:00+00:00,39,711.770005702338,571060863.684409,3072458867.1837106,,,,,,,15781,36186.6081797357,0.1858644455044754,
neo,2025-05-06 00:00:00+00:00,46,705.2401070541006,537142914.074151,3070565956.830992,,,,,,,266199,2017.8246878243383,0.17493286958359777,
